id,user_id,merchant_id,device_id,ip_id,amount,timestamp,status,label
T0001783,U00072,M00062,D00002,IP00329,17065.94,2024-01-12T11:47:43.405358,Approved,FinancialRisk
T0001784,U00247,M00015,D00245,IP00449,15089.37,2024-05-05T11:47:43.405366,Declined,FinancialRisk
T0001785,U00369,M00089,D00415,IP00935,11191.01,2024-02-17T11:47:43.405375,Approved,FinancialRisk
T0001786,U00421,M00008,D00115,IP00912,8706.86,2024-02-05T11:47:43.405385,Declined,FinancialRisk
T0001787,U00247,M00084,D00069,IP00809,1687.76,2024-02-06T11:47:43.405402,Approved,FinancialRisk
T0001788,U00150,M00027,D00332,IP00572,11384.17,2024-05-06T11:47:43.405421,Approved,FinancialRisk
T0001789,U00646,M00048,D00444,IP00175,11381.49,2024-07-01T11:47:43.405430,Approved,FinancialRisk
T0001790,U00293,M00050,D00216,IP00727,5478.88,2023-12-10T11:47:43.405438,Approved,FinancialRisk
T0001791,U00825,M00099,D00182,IP00320,19576.28,2024-01-17T11:47:43.405446,Approved,FinancialRisk
T0001792,U00341,M00078,D00405,IP00583,9505.65,2024-05-11T11:47:43.405453,Approved,FinancialRisk
T0001793,U00299,M00075,D00099,IP00817,7329.55,2024-02-13T11:47:43.405461,Approved,FinancialRisk
T0001794,U00401,M00079,D00156,IP00097,17212.32,2023-10-13T11:47:43.405468,Declined,FinancialRisk
T0001795,U00135,M00045,D00021,IP00908,15034.06,2024-02-01T11:47:43.405476,Approved,FinancialRisk
T0001796,U00034,M00044,D00095,IP00770,17011.2,2024-07-28T11:47:43.405484,Approved,FinancialRisk
T0001797,U00559,M00032,D00373,IP00619,742.72,2024-05-03T11:47:43.405491,Approved,FinancialRisk
T0001798,U00070,M00001,D00471,IP00883,18699.79,2024-05-03T11:47:43.405499,Approved,FinancialRisk
T0001799,U00327,M00091,D00057,IP00523,14257.08,2023-11-11T11:47:43.405508,Approved,FinancialRisk
T0001800,U00079,M00006,D00352,IP00757,12180.05,2023-12-07T11:47:43.405516,Approved,FinancialRisk
T0001801,U00832,M00023,D00305,IP00429,649.69,2024-07-25T11:47:43.405526,Approved,FinancialRisk
T0001802,U00854,M00056,D00215,IP00930,13013.92,2024-06-24T11:47:43.405533,Declined,FinancialRisk
T0001803,U00517,M00082,D00013,IP00538,1802.43,2023-11-21T11:47:43.405541,Flagged,FinancialRisk
T0001804,U00454,M00035,D00026,IP00697,16953.44,2024-03-04T11:47:43.405548,Approved,FinancialRisk
T0001805,U00265,M00094,D00228,IP00925,9356.19,2023-12-28T11:47:43.405556,Approved,FinancialRisk
T0001806,U00857,M00077,D00033,IP00030,13935.43,2024-08-06T11:47:43.405563,Approved,FinancialRisk
T0001807,U00600,M00069,D00360,IP00615,14159.23,2024-08-04T11:47:43.405571,Flagged,FinancialRisk
T0001808,U00429,M00030,D00056,IP00955,4186.69,2024-04-18T11:47:43.405578,Approved,FinancialRisk
T0001809,U00976,M00071,D00443,IP00725,2621.51,2024-05-07T11:47:43.405587,Declined,FinancialRisk
T0001810,U00785,M00018,D00383,IP00687,126.75,2024-03-12T11:47:43.405595,Flagged,FinancialRisk
T0001811,U00434,M00099,D00272,IP00244,13821.16,2023-10-14T11:47:43.405602,Declined,FinancialRisk
T0001812,U00352,M00049,D00299,IP00711,17168.48,2024-08-22T11:47:43.405609,Approved,FinancialRisk
T0001813,U00881,M00028,D00087,IP00940,11770.23,2024-08-11T11:47:43.405617,Approved,FinancialRisk
T0001814,U00960,M00062,D00340,IP00474,2544.83,2024-08-22T11:47:43.405624,Approved,FinancialRisk
T0001815,U00905,M00099,D00250,IP00236,7707.12,2024-01-03T11:47:43.405632,Approved,FinancialRisk
T0001816,U00496,M00006,D00353,IP00812,11543.87,2023-11-18T11:47:43.405640,Declined,FinancialRisk
T0001817,U00072,M00081,D00333,IP00149,19380.37,2024-03-14T11:47:43.405647,Approved,FinancialRisk
T0001818,U00540,M00083,D00239,IP00071,13801.81,2024-03-15T11:47:43.405655,Approved,FinancialRisk
T0001819,U00128,M00022,D00345,IP00337,10823.22,2024-01-05T11:47:43.405664,Approved,FinancialRisk
T0001820,U00966,M00045,D00432,IP00277,16072.13,2024-08-22T11:47:43.405676,Declined,FinancialRisk
T0001821,U00063,M00020,D00388,IP00030,3109.8,2023-12-31T11:47:43.405684,Approved,FinancialRisk
T0001822,U00665,M00026,D00128,IP00649,11319.66,2024-07-04T11:47:43.405691,Declined,FinancialRisk
T0001823,U00924,M00074,D00434,IP00027,4755.92,2023-12-06T11:47:43.405699,Approved,FinancialRisk
T0001824,U00138,M00091,D00276,IP00916,8887.75,2024-02-28T11:47:43.405706,Approved,FinancialRisk
T0001825,U00541,M00092,D00221,IP00578,11363.77,2024-09-11T11:47:43.405714,Declined,FinancialRisk
T0001826,U00717,M00085,D00291,IP00805,10008.84,2024-07-30T11:47:43.405721,Approved,FinancialRisk
T0001827,U00840,M00067,D00419,IP00409,15537.85,2024-01-23T11:47:43.405728,Approved,FinancialRisk
T0001828,U00931,M00047,D00016,IP00654,7119.15,2024-02-26T11:47:43.405736,Approved,FinancialRisk
T0001829,U00494,M00031,D00155,IP00388,19232.69,2023-10-08T11:47:43.405743,Approved,FinancialRisk
T0001830,U00541,M00011,D00055,IP00004,4161.87,2024-03-06T11:47:43.405752,Declined,FinancialRisk
T0001831,U00375,M00081,D00470,IP00309,1153.44,2024-09-15T11:47:43.405760,Approved,FinancialRisk
T0001832,U00450,M00018,D00379,IP00332,12317.12,2024-02-21T11:47:43.405767,Approved,FinancialRisk
T0001833,U00256,M00098,D00380,IP00695,2539.84,2024-08-08T11:47:43.405775,Approved,FinancialRisk
T0001834,U00095,M00030,D00043,IP00049,19958.66,2024-05-12T11:47:43.405783,Approved,FinancialRisk
T0001835,U00548,M00076,D00336,IP00002,11107.34,2024-10-01T11:47:43.405790,Approved,FinancialRisk
T0001836,U00684,M00010,D00042,IP00086,7622.88,2023-10-29T11:47:43.405797,Approved,FinancialRisk
T0001837,U00081,M00000,D00375,IP00857,3035.2,2024-09-07T11:47:43.405805,Approved,FinancialRisk
T0001838,U00458,M00087,D00086,IP00489,65.11,2024-08-18T11:47:43.405812,Approved,FinancialRisk
T0001839,U00503,M00025,D00049,IP00597,9843.66,2024-03-24T11:47:43.405820,Approved,FinancialRisk
T0001840,U00666,M00029,D00262,IP00502,915.79,2023-11-10T11:47:43.405840,Approved,FinancialRisk
T0001841,U00197,M00035,D00427,IP00847,17185.96,2024-05-07T11:47:43.405850,Approved,FinancialRisk
T0001842,U00291,M00079,D00025,IP00882,16095.65,2024-04-14T11:47:43.405858,Approved,FinancialRisk
T0001843,U00187,M00020,D00391,IP00329,9543.93,2024-05-04T11:47:43.405865,Approved,FinancialRisk
T0001844,U00777,M00007,D00212,IP00826,15311.93,2024-08-05T11:47:43.405872,Approved,FinancialRisk
T0001845,U00632,M00094,D00225,IP00318,15250.18,2024-07-29T11:47:43.405879,Approved,FinancialRisk
T0001846,U00403,M00002,D00171,IP00045,2531.59,2024-04-23T11:47:43.405887,Approved,FinancialRisk
T0001847,U00190,M00071,D00190,IP00076,579.65,2024-08-03T11:47:43.405894,Approved,FinancialRisk
T0001848,U00420,M00079,D00359,IP00856,6370.46,2023-10-15T11:47:43.405902,Approved,FinancialRisk
T0001849,U00625,M00048,D00482,IP00835,1020.07,2024-08-23T11:47:43.405909,Approved,FinancialRisk
T0001850,U00492,M00021,D00206,IP00724,1431.14,2024-06-23T11:47:43.405917,Flagged,FinancialRisk
T0001851,U00989,M00078,D00399,IP00305,9449.05,2024-03-25T11:47:43.405924,Declined,FinancialRisk
T0001852,U00478,M00064,D00088,IP00890,4333.58,2024-04-07T11:47:43.405934,Approved,FinancialRisk
T0001853,U00593,M00089,D00223,IP00062,7186.1,2024-09-22T11:47:43.405941,Approved,FinancialRisk
T0001854,U00304,M00042,D00421,IP00579,11362.91,2024-02-26T11:47:43.405948,Approved,FinancialRisk
T0001855,U00655,M00078,D00036,IP00252,13998.34,2024-03-05T11:47:43.405956,Declined,FinancialRisk
T0001856,U00157,M00057,D00066,IP00280,11481.15,2024-09-12T11:47:43.405964,Approved,FinancialRisk
T0001857,U00126,M00066,D00327,IP00685,12418.23,2023-12-26T11:47:43.405971,Declined,FinancialRisk
T0001858,U00951,M00090,D00269,IP00319,7264.3,2023-12-21T11:47:43.405978,Approved,FinancialRisk
T0001859,U00796,M00026,D00459,IP00073,1789.56,2024-04-13T11:47:43.405988,Approved,FinancialRisk
T0001860,U00468,M00005,D00225,IP00772,18153.43,2023-10-05T11:47:43.405995,Declined,FinancialRisk
T0001861,U00628,M00027,D00449,IP00662,18453.31,2023-12-10T11:47:43.406003,Approved,FinancialRisk
T0001862,U00334,M00036,D00234,IP00764,2520.02,2024-09-21T11:47:43.406012,Approved,FinancialRisk
T0001863,U00265,M00086,D00218,IP00762,6911.83,2024-08-29T11:47:43.406020,Flagged,FinancialRisk
T0001864,U00503,M00015,D00345,IP00941,1720.05,2024-06-02T11:47:43.406027,Approved,FinancialRisk
T0001865,U00981,M00080,D00160,IP00365,2268.98,2024-07-16T11:47:43.406035,Approved,FinancialRisk
T0001866,U00418,M00090,D00479,IP00433,18578.18,2024-08-07T11:47:43.406042,Approved,FinancialRisk
T0001867,U00092,M00098,D00411,IP00683,5604.62,2024-07-06T11:47:43.406049,Declined,FinancialRisk
T0001868,U00888,M00008,D00315,IP00358,9627.99,2024-02-27T11:47:43.406057,Approved,FinancialRisk
T0001869,U00241,M00077,D00151,IP00181,8683.65,2024-05-17T11:47:43.406064,Flagged,FinancialRisk
T0001870,U00035,M00013,D00187,IP00401,4014.11,2023-10-30T11:47:43.406075,Approved,FinancialRisk
T0001871,U00677,M00041,D00419,IP00492,10477.18,2024-01-02T11:47:43.406083,Approved,FinancialRisk
T0001872,U00998,M00000,D00065,IP00234,17531.9,2024-06-20T11:47:43.406091,Approved,FinancialRisk
T0001873,U00493,M00092,D00230,IP00083,7239.16,2024-06-11T11:47:43.406100,Approved,FinancialRisk
T0001874,U00825,M00084,D00119,IP00037,11569.45,2023-10-22T11:47:43.406108,Approved,FinancialRisk
T0001875,U00713,M00092,D00189,IP00422,10476.26,2024-10-03T11:47:43.406115,Approved,FinancialRisk
T0001876,U00902,M00092,D00366,IP00872,11596.13,2023-11-17T11:47:43.406122,Approved,FinancialRisk
T0001877,U00623,M00027,D00028,IP00498,1645.72,2023-12-13T11:47:43.406130,Approved,FinancialRisk
T0001878,U00570,M00041,D00310,IP00972,10246.74,2024-07-25T11:47:43.406140,Approved,FinancialRisk
T0001879,U00359,M00098,D00218,IP00547,5162.14,2024-09-05T11:47:43.406151,Approved,FinancialRisk
T0001880,U00721,M00075,D00415,IP00440,19447.57,2023-12-07T11:47:43.406159,Approved,FinancialRisk
T0001881,U00607,M00024,D00305,IP00430,5297.16,2024-03-10T11:47:43.406167,Approved,FinancialRisk
T0001882,U00732,M00069,D00060,IP00710,1086.73,2024-05-04T11:47:43.406174,Approved,FinancialRisk
T0001883,U00416,M00056,D00334,IP00669,5529.64,2024-01-20T11:47:43.406182,Approved,FinancialRisk
T0001884,U00893,M00091,D00156,IP00560,8277.08,2023-10-20T11:47:43.406193,Declined,FinancialRisk
T0001885,U00201,M00085,D00387,IP00507,6732.39,2024-06-19T11:47:43.406200,Approved,FinancialRisk
T0001886,U00469,M00082,D00401,IP00632,5508.23,2024-03-27T11:47:43.406208,Approved,FinancialRisk
T0001887,U00710,M00084,D00292,IP00931,13276.71,2023-11-26T11:47:43.406215,Approved,FinancialRisk
T0001888,U00580,M00023,D00322,IP00117,11113.62,2023-11-19T11:47:43.406223,Declined,FinancialRisk
T0001889,U00088,M00022,D00161,IP00718,11833.94,2024-03-30T11:47:43.406230,Approved,FinancialRisk
T0001890,U00347,M00076,D00404,IP00889,14890.5,2024-09-02T11:47:43.406237,Declined,FinancialRisk
T0001891,U00968,M00026,D00016,IP00140,9865.65,2024-08-19T11:47:43.406245,Approved,FinancialRisk
T0001892,U00901,M00052,D00305,IP00924,10684.34,2024-10-03T11:47:43.406252,Approved,FinancialRisk
T0001893,U00522,M00014,D00016,IP00430,15490.37,2024-04-25T11:47:43.406260,Declined,FinancialRisk
T0001894,U00878,M00013,D00413,IP00740,14239.49,2024-01-25T11:47:43.406269,Flagged,FinancialRisk
T0001895,U00499,M00009,D00002,IP00440,1123.6,2024-04-29T11:47:43.406277,Approved,FinancialRisk
T0001896,U00808,M00081,D00172,IP00917,11291.96,2024-03-07T11:47:43.406284,Approved,FinancialRisk
T0001897,U00717,M00001,D00266,IP00597,2539.1,2023-11-16T11:47:43.406291,Approved,FinancialRisk
T0001898,U00312,M00073,D00289,IP00001,4784.61,2024-10-04T11:47:43.406301,Approved,FinancialRisk
T0001899,U00262,M00092,D00328,IP00842,3082.4,2024-04-05T11:47:43.406309,Approved,FinancialRisk
T0001900,U00929,M00059,D00331,IP00001,3077.25,2024-02-28T11:47:43.406316,Approved,FinancialRisk
T0001901,U00743,M00036,D00349,IP00792,642.07,2024-01-14T11:47:43.406324,Approved,FinancialRisk
T0001902,U00474,M00026,D00339,IP00952,6465.16,2024-01-25T11:47:43.406331,Declined,FinancialRisk
T0001903,U00570,M00044,D00070,IP00608,17545.29,2024-04-06T11:47:43.406339,Approved,FinancialRisk
T0001904,U00395,M00055,D00400,IP00923,6383.9,2024-01-28T11:47:43.406346,Approved,FinancialRisk
T0001905,U00069,M00070,D00311,IP00801,8169.29,2024-01-24T11:47:43.406356,Approved,FinancialRisk
T0001906,U00935,M00054,D00026,IP00607,5336.39,2023-11-25T11:47:43.406364,Approved,FinancialRisk
T0001907,U00913,M00003,D00340,IP00225,15507.07,2023-12-23T11:47:43.406376,Approved,FinancialRisk
T0001908,U00818,M00044,D00085,IP00327,14483.41,2024-08-28T11:47:43.406385,Approved,FinancialRisk
T0001909,U00035,M00069,D00269,IP00790,7323.66,2024-02-19T11:47:43.406395,Declined,FinancialRisk
T0001910,U00680,M00078,D00456,IP00558,2080.01,2023-12-21T11:47:43.406407,Declined,FinancialRisk
T0001911,U00677,M00042,D00293,IP00669,4357.12,2023-12-10T11:47:43.406421,Approved,FinancialRisk
T0001912,U00879,M00052,D00074,IP00423,11040.4,2024-08-22T11:47:43.406437,Approved,FinancialRisk
T0001913,U00087,M00099,D00205,IP00584,15841.3,2024-09-21T11:47:43.406450,Approved,FinancialRisk
T0001914,U00786,M00018,D00019,IP00144,16564.97,2024-01-14T11:47:43.406463,Approved,FinancialRisk
T0001915,U00785,M00029,D00318,IP00257,9331.76,2024-03-20T11:47:43.406474,Approved,FinancialRisk
T0001916,U00889,M00077,D00058,IP00637,7595.48,2024-02-13T11:47:43.406481,Approved,FinancialRisk
T0001917,U00501,M00079,D00068,IP00520,7920.02,2023-11-03T11:47:43.406489,Approved,FinancialRisk
T0001918,U00919,M00082,D00414,IP00144,12014.99,2023-12-29T11:47:43.406499,Approved,FinancialRisk
T0001919,U00849,M00039,D00084,IP00994,895.3,2024-05-10T11:47:43.406506,Approved,FinancialRisk
T0001920,U00799,M00043,D00178,IP00049,267.52,2024-03-31T11:47:43.406513,Flagged,FinancialRisk
T0001921,U00562,M00022,D00190,IP00825,13720.43,2024-01-11T11:47:43.406522,Flagged,FinancialRisk
T0001922,U00447,M00073,D00365,IP00039,11317.04,2024-03-07T11:47:43.406532,Approved,FinancialRisk
T0001923,U00934,M00007,D00114,IP00066,14153.24,2023-10-07T11:47:43.406541,Approved,FinancialRisk
T0001924,U00709,M00089,D00124,IP00208,13097.28,2024-07-02T11:47:43.406549,Approved,FinancialRisk
T0001925,U00864,M00085,D00261,IP00309,11161.26,2024-08-23T11:47:43.406556,Approved,FinancialRisk
T0001926,U00858,M00043,D00454,IP00866,12066.42,2023-10-09T11:47:43.406567,Approved,FinancialRisk
T0001927,U00999,M00069,D00434,IP00113,11661.71,2024-08-23T11:47:43.406575,Declined,FinancialRisk
T0001928,U00601,M00083,D00314,IP00110,9387.59,2023-12-02T11:47:43.406583,Approved,FinancialRisk
T0001929,U00962,M00066,D00037,IP00059,13218.44,2024-01-23T11:47:43.406590,Approved,FinancialRisk
T0001930,U00579,M00090,D00095,IP00213,3886.93,2024-09-04T11:47:43.406598,Declined,FinancialRisk
T0001931,U00451,M00017,D00139,IP00855,11669.54,2024-01-29T11:47:43.406661,Approved,FinancialRisk
T0001932,U00387,M00025,D00056,IP00046,8153.64,2024-10-02T11:47:43.406673,Approved,FinancialRisk
T0001933,U00182,M00057,D00384,IP00074,14588.64,2024-05-10T11:47:43.406714,Approved,FinancialRisk
T0001934,U00545,M00013,D00096,IP00012,15324.71,2024-07-30T11:47:43.406736,Approved,FinancialRisk
T0001935,U00929,M00092,D00336,IP00420,1225.52,2023-12-28T11:47:43.406746,Approved,FinancialRisk
T0001936,U00375,M00090,D00278,IP00524,6420.28,2024-09-19T11:47:43.406754,Approved,FinancialRisk
T0001937,U00123,M00046,D00328,IP00502,2384.33,2024-01-05T11:47:43.406798,Approved,FinancialRisk
T0001938,U00011,M00065,D00073,IP00698,1112.06,2024-02-05T11:47:43.406816,Approved,FinancialRisk
T0001939,U00086,M00022,D00472,IP00286,18345.09,2024-07-20T11:47:43.406829,Approved,FinancialRisk
T0001940,U00361,M00007,D00145,IP00938,13207.24,2024-05-18T11:47:43.406838,Declined,FinancialRisk
T0001941,U00441,M00079,D00371,IP00012,9048.18,2024-02-07T11:47:43.406845,Declined,FinancialRisk
T0001942,U00816,M00046,D00451,IP00913,14088.03,2024-06-24T11:47:43.406853,Approved,FinancialRisk
T0001943,U00677,M00010,D00182,IP00734,12302.84,2024-04-15T11:47:43.406861,Approved,FinancialRisk
T0001944,U00877,M00012,D00106,IP00566,6846.92,2023-12-11T11:47:43.406868,Approved,FinancialRisk
T0001945,U00525,M00088,D00386,IP00957,7941.49,2024-01-04T11:47:43.406876,Approved,FinancialRisk
T0001946,U00205,M00020,D00337,IP00591,19889.5,2024-04-11T11:47:43.406884,Approved,FinancialRisk
T0001947,U00680,M00020,D00155,IP00517,3083.52,2023-12-22T11:47:43.406895,Approved,FinancialRisk
T0001948,U00680,M00012,D00286,IP00535,10911.02,2024-01-31T11:47:43.406903,Approved,FinancialRisk
T0001949,U00608,M00019,D00273,IP00012,4897.34,2024-05-05T11:47:43.406911,Approved,FinancialRisk
T0001950,U00244,M00068,D00049,IP00658,13411.78,2024-02-27T11:47:43.406918,Approved,FinancialRisk
T0001951,U00989,M00055,D00096,IP00463,15247.2,2024-07-04T11:47:43.406926,Declined,FinancialRisk
T0001952,U00561,M00004,D00339,IP00105,3952.99,2024-08-03T11:47:43.406933,Approved,FinancialRisk
T0001953,U00712,M00023,D00478,IP00712,15915.2,2023-10-28T11:47:43.406941,Approved,FinancialRisk
T0001954,U00767,M00083,D00140,IP00515,2911.09,2024-06-04T11:47:43.406948,Approved,FinancialRisk
T0001955,U00805,M00091,D00187,IP00522,14485.99,2024-02-19T11:47:43.406955,Approved,FinancialRisk
T0001956,U00221,M00038,D00042,IP00849,940.21,2023-12-11T11:47:43.406963,Approved,FinancialRisk
T0001957,U00505,M00094,D00045,IP00621,3974.32,2024-01-30T11:47:43.406972,Approved,FinancialRisk
T0001958,U00315,M00069,D00456,IP00641,2622.34,2024-05-19T11:47:43.406982,Approved,FinancialRisk
T0001959,U00378,M00071,D00474,IP00690,4805.1,2023-11-29T11:47:43.406989,Approved,FinancialRisk
T0001960,U00109,M00003,D00384,IP00409,14336.77,2023-10-05T11:47:43.406996,Declined,FinancialRisk
T0001961,U00003,M00031,D00477,IP00201,783.37,2023-11-05T11:47:43.407004,Approved,FinancialRisk
T0001962,U00425,M00028,D00280,IP00054,19634.95,2023-12-13T11:47:43.407011,Approved,FinancialRisk
T0001963,U00463,M00093,D00409,IP00941,5832.24,2023-10-29T11:47:43.407019,Approved,FinancialRisk
T0001964,U00872,M00085,D00017,IP00988,19381.94,2024-06-30T11:47:43.407027,Approved,FinancialRisk
T0001965,U00462,M00046,D00290,IP00538,13212.89,2024-05-22T11:47:43.407034,Approved,FinancialRisk
T0001966,U00508,M00052,D00382,IP00549,13457.57,2024-06-19T11:47:43.407041,Approved,FinancialRisk
T0001967,U00183,M00054,D00253,IP00022,7749.88,2023-12-04T11:47:43.407049,Approved,FinancialRisk
T0001968,U00210,M00069,D00044,IP00756,2163.96,2024-04-12T11:47:43.407056,Approved,FinancialRisk
T0001969,U00810,M00004,D00152,IP00680,9805.84,2024-03-07T11:47:43.407065,Approved,FinancialRisk
T0001970,U00797,M00071,D00184,IP00139,15985.75,2024-01-21T11:47:43.407073,Approved,FinancialRisk
T0001971,U00268,M00017,D00003,IP00484,19715.85,2024-07-26T11:47:43.407080,Approved,FinancialRisk
T0001972,U00061,M00060,D00450,IP00928,16117.11,2024-07-22T11:47:43.407090,Approved,FinancialRisk
T0001973,U00281,M00046,D00370,IP00187,9139.19,2023-12-22T11:47:43.407097,Approved,FinancialRisk
T0001974,U00571,M00031,D00290,IP00270,11483.98,2024-04-15T11:47:43.407104,Approved,FinancialRisk
T0001975,U00962,M00062,D00368,IP00679,16523.68,2024-01-11T11:47:43.407112,Declined,FinancialRisk
T0001976,U00647,M00047,D00258,IP00295,16011.18,2024-05-14T11:47:43.407123,Flagged,FinancialRisk
T0001977,U00791,M00099,D00314,IP00358,1308.61,2024-07-06T11:47:43.407131,Approved,FinancialRisk
T0001978,U00610,M00012,D00316,IP00320,2529.96,2024-07-04T11:47:43.407138,Approved,FinancialRisk
T0001979,U00885,M00092,D00482,IP00878,11615.98,2024-02-08T11:47:43.407147,Approved,FinancialRisk
T0001980,U00158,M00079,D00285,IP00061,1793.81,2023-12-21T11:47:43.407155,Approved,FinancialRisk
T0001981,U00954,M00087,D00343,IP00313,9970.87,2023-10-07T11:47:43.407162,Approved,FinancialRisk
T0001982,U00134,M00010,D00457,IP00729,2542.03,2024-08-12T11:47:43.407170,Approved,FinancialRisk
T0001983,U00914,M00079,D00450,IP00757,3403.89,2024-08-28T11:47:43.407177,Approved,FinancialRisk
T0001984,U00157,M00096,D00169,IP00723,3794.84,2024-04-21T11:47:43.407184,Approved,FinancialRisk
T0001985,U00825,M00040,D00326,IP00100,7337.86,2024-05-21T11:47:43.407192,Approved,FinancialRisk
T0001986,U00076,M00030,D00391,IP00460,18493.0,2024-01-08T11:47:43.407199,Approved,FinancialRisk
T0001987,U00703,M00078,D00443,IP00062,13424.09,2024-06-10T11:47:43.407207,Approved,FinancialRisk
T0001988,U00995,M00010,D00081,IP00339,19257.68,2024-02-22T11:47:43.407214,Approved,FinancialRisk
T0001989,U00090,M00092,D00166,IP00086,18242.77,2023-11-29T11:47:43.407222,Approved,FinancialRisk
T0001990,U00861,M00020,D00336,IP00433,19204.47,2024-07-23T11:47:43.407232,Approved,FinancialRisk
T0001991,U00394,M00032,D00318,IP00651,19033.76,2024-04-20T11:47:43.407239,Approved,FinancialRisk
